Date,Y10,Y1,Y3,Y5,Repo
2010-10-11,8.0,6.654,7.266,7.773,6.0
2010-10-12,8.021,6.643,7.262,7.752,6.0
2010-10-13,8.022,6.619,7.266,7.773,6.0
2010-10-14,8.025,6.623,7.266,7.774,6.0
2010-10-15,8.07,6.621,7.285,7.809,6.0
2010-10-18,8.095,6.669,7.289,7.844,6.0
2010-10-19,8.086,6.659,7.293,7.826,6.0
2010-10-20,8.157,6.926,7.312,7.831,6.0
2010-10-21,8.14,7.124,7.296,7.79,6.0
2010-10-22,8.147,7.053,7.3,7.804,6.0
2010-10-25,8.147,6.984,7.269,7.809,6.0
2010-10-26,8.177,6.99,7.312,7.85,6.0
2010-10-27,8.13,6.981,7.328,7.839,6.0
2010-10-28,8.135,6.971,7.308,7.834,6.0
2010-10-29,8.121,6.906,7.284,7.83,6.0
2010-11-01,8.11,6.897,7.264,7.812,6.0
2010-11-02,7.973,6.733,7.185,7.743,6.25
2010-11-03,7.955,6.661,7.189,7.733,6.25
2010-11-04,7.985,6.617,7.22,7.793,6.25
2010-11-05,7.985,6.617,7.22,7.793,6.25
2010-11-08,8.012,6.606,7.288,7.79,6.25
2010-11-09,8.032,6.611,7.344,7.791,6.25
2010-11-10,8.078,6.647,7.38,7.82,6.25
2010-11-11,8.09,6.891,7.368,7.837,6.25
2010-11-12,8.089,7.218,7.372,7.827,6.25
2010-11-15,8.066,7.176,7.352,7.833,6.25
2010-11-16,8.069,7.207,7.36,7.856,6.25
2010-11-17,8.069,7.207,7.36,7.856,6.25
2010-11-18,8.025,7.082,7.328,7.851,6.25
2010-11-19,8.03,7.07,7.348,7.852,6.25
2010-11-22,8.021,7.094,7.357,7.852,6.25
2010-11-23,7.996,7.084,7.357,7.85,6.25
2010-11-24,8.033,7.465,7.373,7.861,6.25
2010-11-25,8.019,7.389,7.377,7.859,6.25
2010-11-26,7.968,7.346,7.402,7.863,6.25
2010-11-29,8.016,7.337,7.418,7.901,6.25
2010-11-30,8.066,7.276,7.455,7.916,6.25
2010-12-01,8.114,7.214,7.455,7.943,6.25
2010-12-02,8.087,7.204,7.447,7.927,6.25
2010-12-03,8.178,7.283,7.456,7.978,6.25
2010-12-06,8.219,7.345,7.497,8.071,6.25
2010-12-07,8.097,7.337,7.46,8.045,6.25
2010-12-08,8.114,7.327,7.456,8.05,6.25
2010-12-09,8.125,7.501,7.448,8.04,6.25
2010-12-10,8.097,7.438,7.465,8.039,6.25
2010-12-13,8.114,7.448,7.486,8.031,6.25
2010-12-14,8.099,7.458,7.499,7.996,6.25
2010-12-15,8.078,7.582,7.495,7.983,6.25
2010-12-16,7.959,7.356,7.405,7.833,6.25
2010-12-17,7.959,7.356,7.405,7.833,6.25
2010-12-20,7.967,7.404,7.442,7.855,6.25
2010-12-21,7.934,7.434,7.455,7.872,6.25
2010-12-22,7.957,7.503,7.476,7.889,6.25
2010-12-23,7.933,7.435,7.476,7.873,6.25
2010-12-24,7.916,7.387,7.439,7.868,6.25
2010-12-27,7.919,7.457,7.49,7.844,6.25
2010-12-28,7.903,7.509,7.503,7.847,6.25
2010-12-29,7.893,7.459,7.49,7.847,6.25
2010-12-30,7.92,7.52,7.528,7.872,6.25
2010-12-31,7.913,7.49,7.529,7.853,6.25
2011-01-03,7.96,7.457,7.66,7.873,6.25
2011-01-04,8.068,7.444,7.614,7.854,6.25
2011-01-05,8.068,7.369,7.593,7.846,6.25
2011-01-06,8.126,7.398,7.594,7.959,6.25
2011-01-07,8.199,7.445,7.599,7.985,6.25
2011-01-10,8.226,7.493,7.794,8.01,6.25
2011-01-11,8.208,7.501,7.809,8.018,6.25
2011-01-12,8.178,7.518,7.809,8.048,6.25
2011-01-13,8.142,7.502,7.802,8.028,6.25
2011-01-14,8.191,7.543,7.811,8.052,6.25
2011-01-17,8.234,7.56,7.839,8.069,6.25
2011-01-18,8.194,7.651,7.851,8.072,6.25
2011-01-19,8.184,7.668,7.858,8.084,6.25
2011-01-20,8.13,7.669,7.844,8.08,6.25
2011-01-21,8.171,7.696,7.867,8.114,6.25
2011-01-24,8.185,7.721,7.882,8.117,6.25
2011-01-25,8.154,7.554,7.872,8.092,6.5
2011-01-26,8.154,7.554,7.872,8.092,6.5
2011-01-27,8.148,7.546,7.865,8.088,6.5
2011-01-28,8.132,7.538,7.873,8.101,6.5
2011-01-31,8.148,7.555,7.891,8.12,6.5
2011-02-01,8.154,7.573,7.906,8.135,6.5
2011-02-02,8.15,7.556,7.907,8.124,6.5
2011-02-03,8.162,7.548,7.907,8.145,6.5
2011-02-04,8.196,7.618,7.93,8.177,6.5
2011-02-07,8.207,7.635,7.938,8.178,6.5
2011-02-08,8.179,7.61,7.928,8.162,6.5
2011-02-09,8.166,7.567,7.935,8.156,6.5
2011-02-10,8.131,7.568,7.929,8.156,6.5
2011-02-11,8.127,7.499,7.912,8.17,6.5
2011-02-14,8.09,7.482,7.909,8.163,6.5
2011-02-15,8.105,7.517,7.924,8.149,6.5
2011-02-16,8.105,7.517,7.924,8.149,6.5
2011-02-17,8.083,7.517,7.906,8.136,6.5
2011-02-18,8.099,7.554,7.911,8.14,6.5
2011-02-21,8.078,7.519,7.905,8.135,6.5
2011-02-22,8.063,7.484,7.894,8.129,6.5
2011-02-23,8.039,7.528,7.905,8.124,6.5
2011-02-24,8.075,7.538,7.917,8.132,6.5
2011-02-25,8.079,7.548,7.918,8.116,6.5
2011-02-28,7.992,7.504,7.913,8.108,6.5
2011-03-01,7.994,7.541,7.891,8.097,6.5
2011-03-02,7.994,7.541,7.891,8.097,6.5
2011-03-03,7.936,7.514,7.84,8.052,6.5
2011-03-04,7.942,7.515,7.845,8.044,6.5
2011-03-07,7.98,7.534,7.842,8.056,6.5
2011-03-08,7.964,7.553,7.812,8.033,6.5
2011-03-09,7.961,7.572,7.82,8.026,6.5
2011-03-10,7.961,7.545,7.821,8.007,6.5
2011-03-11,7.965,7.481,7.826,8.018,6.5
2011-03-14,7.962,7.519,7.83,8.023,6.5
2011-03-15,7.963,7.529,7.815,8.007,6.5
2011-03-16,7.965,7.482,7.812,8.014,6.5
2011-03-17,7.989,7.529,7.817,8.026,6.75
2011-03-18,8.005,7.569,7.852,8.056,6.75
2011-03-21,8.017,7.579,7.863,8.061,6.75
2011-03-22,8.016,7.58,7.856,8.052,6.75
2011-03-23,8.013,7.58,7.865,8.05,6.75
2011-03-24,8.013,7.61,7.929,8.046,6.75
2011-03-25,7.992,7.583,7.874,8.04,6.75
2011-03-28,7.982,7.584,7.844,8.028,6.75
2011-03-29,8.002,7.584,7.886,8.005,6.75
2011-03-30,8.016,7.604,7.894,7.99,6.75
2011-03-31,7.985,7.529,7.885,7.995,6.75
2011-04-01,7.985,7.529,7.885,7.995,6.75
2011-04-04,7.985,7.529,7.885,7.995,6.75
2011-04-05,7.977,7.49,7.863,7.981,6.75
2011-04-06,7.99,7.54,7.852,7.974,6.75
2011-04-07,7.974,7.521,7.853,7.962,6.75
2011-04-08,7.965,7.632,7.866,7.978,6.75
2011-04-11,8.019,7.674,7.913,8.005,6.75
2011-04-12,8.019,7.674,7.913,8.005,6.75
2011-04-13,8.024,7.595,7.914,8.013,6.75
2011-04-14,8.024,7.595,7.914,8.013,6.75
2011-04-15,8.064,7.618,7.95,8.077,6.75
2011-04-18,8.082,7.629,7.977,8.099,6.75
2011-04-19,8.08,7.702,7.997,8.111,6.75
2011-04-20,8.092,7.796,8.017,8.124,6.75
2011-04-21,8.11,7.801,8.022,8.135,6.75
2011-04-22,8.11,7.801,8.022,8.135,6.75
2011-04-25,8.134,7.813,8.042,8.155,6.75
2011-04-26,8.091,7.846,8.05,8.202,6.75
2011-04-27,8.091,7.858,8.055,8.203,6.75
2011-04-28,8.111,7.881,8.083,8.228,6.75
2011-04-29,8.135,7.907,8.088,8.239,6.75
2011-05-02,8.139,7.856,8.084,8.252,6.75
2011-05-03,8.23,7.974,8.136,8.336,7.25
2011-05-04,8.294,8.05,8.172,8.432,7.25
2011-05-05,8.268,8.094,8.172,8.437,7.25
2011-05-06,8.183,8.066,8.127,8.397,7.25
2011-05-09,8.262,8.078,8.155,8.407,7.25
2011-05-10,8.284,8.091,8.175,8.405,7.25
2011-05-11,8.292,8.158,8.231,8.408,7.25
2011-05-12,8.212,8.116,8.196,8.367,7.25
2011-05-13,8.276,8.109,8.21,8.383,7.25
2011-05-16,8.283,8.146,8.219,8.41,7.25
2011-05-17,8.283,8.146,8.219,8.41,7.25
2011-05-18,8.292,8.159,8.24,8.433,7.25
2011-05-19,8.321,8.172,8.236,8.457,7.25
2011-05-20,8.354,8.177,8.242,8.489,7.25
2011-05-23,8.344,8.19,8.231,8.484,7.25
2011-05-24,8.374,8.226,8.243,8.487,7.25
2011-05-25,8.374,8.194,8.232,8.485,7.25
2011-05-26,8.397,8.242,8.237,8.491,7.25
2011-05-27,8.457,8.248,8.279,8.515,7.25
2011-05-30,8.432,8.282,8.311,8.528,7.25
2011-05-31,8.411,8.296,8.3,8.49,7.25
2011-06-01,8.328,8.217,8.268,8.453,7.25
2011-06-02,8.279,8.219,8.253,8.402,7.25
2011-06-03,8.268,8.214,8.227,8.377,7.25
2011-06-06,8.261,8.205,8.199,8.367,7.25
2011-06-07,8.284,8.207,8.2,8.351,7.25
2011-06-08,8.248,8.185,8.196,8.336,7.25
2011-06-09,8.269,8.199,8.185,8.349,7.25
2011-06-10,8.235,8.205,8.162,8.301,7.25
2011-06-13,8.246,8.16,8.139,8.325,7.25
2011-06-14,8.335,8.222,8.143,8.382,7.25
2011-06-15,8.397,8.224,8.189,8.427,7.25
2011-06-16,8.3,8.166,8.165,8.326,7.5
2011-06-17,8.275,8.209,8.167,8.342,7.5
2011-06-20,8.196,8.101,8.094,8.257,7.5
2011-06-21,8.225,8.066,8.131,8.299,7.5
2011-06-22,8.251,8.068,8.144,8.312,7.5
2011-06-23,8.268,8.058,8.145,8.331,7.5
2011-06-24,8.247,8.063,8.126,8.332,7.5
2011-06-27,8.262,8.053,8.139,8.34,7.5
2011-06-28,8.288,8.067,8.152,8.356,7.5
2011-06-29,8.319,8.069,8.161,8.364,7.5
2011-06-30,8.326,8.115,8.185,8.358,7.5
2011-07-01,8.354,8.115,8.21,8.389,7.5
2011-07-04,8.357,8.105,8.21,8.376,7.5
2011-07-05,8.343,8.081,8.186,8.358,7.5
2011-07-06,8.333,8.083,8.191,8.367,7.5
2011-07-07,8.359,8.111,8.229,8.385,7.5
2011-07-08,8.355,8.092,8.252,8.368,7.5
2011-07-11,8.321,8.055,8.186,8.353,7.5
2011-07-12,8.28,8.096,8.162,8.324,7.5
2011-07-13,8.305,8.059,8.184,8.335,7.5
2011-07-14,8.247,8.048,8.139,8.301,7.5
2011-07-15,8.278,8.068,8.136,8.299,7.5
2011-07-18,8.25,8.043,8.146,8.273,7.5
2011-07-19,8.259,8.072,8.146,8.274,7.5
2011-07-20,8.28,8.061,8.172,8.287,7.5
2011-07-21,8.274,8.063,8.169,8.285,7.5
2011-07-22,8.314,8.152,8.192,8.315,7.5
2011-07-25,8.294,8.127,8.184,8.308,7.5
2011-07-26,8.441,8.294,8.308,8.409,8.0
2011-07-27,8.451,8.297,8.304,8.444,8.0
2011-07-28,8.465,8.314,8.322,8.453,8.0
2011-07-29,8.454,8.377,8.333,8.443,8.0
2011-08-01,8.461,8.408,8.338,8.422,8.0
2011-08-02,8.436,8.384,8.343,8.42,8.0
2011-08-03,8.423,8.416,8.327,8.399,8.0
2011-08-04,8.403,8.377,8.311,8.386,8.0
2011-08-05,8.316,8.316,8.249,8.318,8.0
2011-08-08,8.261,8.233,8.186,8.288,8.0
2011-08-09,8.227,8.193,8.161,8.246,8.0
2011-08-10,8.192,8.124,8.141,8.223,8.0
2011-08-11,8.209,8.17,8.142,8.218,8.0
2011-08-12,8.3,8.226,8.162,8.275,8.0
2011-08-15,8.3,8.226,8.162,8.275,8.0
2011-08-16,8.29,8.244,8.163,8.308,8.0
2011-08-17,8.322,8.292,8.193,8.332,8.0
2011-08-18,8.257,8.201,8.132,8.275,8.0
2011-08-19,8.257,8.201,8.132,8.275,8.0
2011-08-22,8.269,8.234,8.146,8.286,8.0
2011-08-23,8.265,8.238,8.164,8.27,8.0
2011-08-24,8.218,8.211,8.134,8.247,8.0
2011-08-25,8.245,8.214,8.14,8.247,8.0
2011-08-26,8.303,8.286,8.164,8.247,8.0
2011-08-29,8.326,8.275,8.213,8.329,8.0
2011-08-30,8.319,8.266,8.219,8.344,8.0
2011-08-31,8.319,8.266,8.219,8.344,8.0
2011-09-01,8.319,8.266,8.219,8.344,8.0
2011-09-02,8.349,8.309,8.222,8.358,8.0
2011-09-05,8.288,8.234,8.196,8.305,8.0
2011-09-06,8.304,8.237,8.206,8.313,8.0
2011-09-07,8.31,8.305,8.215,8.327,8.0
2011-09-08,8.296,8.229,8.186,8.298,8.0
2011-09-09,8.314,8.273,8.21,8.324,8.0
2011-09-12,8.292,8.31,8.189,8.313,8.0
2011-09-13,8.325,8.297,8.186,8.333,8.0
2011-09-14,8.347,8.302,8.187,8.352,8.0
2011-09-15,8.329,8.289,8.192,8.35,8.0
2011-09-16,8.362,8.369,8.222,8.362,8.25
2011-09-19,8.329,8.374,8.254,8.36,8.25
2011-09-20,8.337,8.396,8.281,8.352,8.25
2011-09-21,8.328,8.434,8.287,8.35,8.25
2011-09-22,8.3,8.354,8.248,8.337,8.25
2011-09-23,8.302,8.403,8.233,8.317,8.25
2011-09-26,8.311,8.355,8.22,8.306,8.25
2011-09-27,8.326,8.36,8.226,8.328,8.25
2011-09-28,8.347,8.365,8.227,8.334,8.25
2011-09-29,8.442,8.277,8.303,8.413,8.25
2011-09-30,8.442,8.277,8.303,8.413,8.25
2011-10-03,8.537,8.426,8.322,8.522,8.25
2011-10-04,8.545,8.413,8.305,8.481,8.25
2011-10-05,8.578,8.46,8.307,8.518,8.25
2011-10-06,8.578,8.46,8.307,8.518,8.25
2011-10-07,8.666,8.478,8.365,8.606,8.25
2011-10-10,8.751,8.465,8.426,8.632,8.25
2011-10-11,8.71,8.583,8.359,8.677,8.25
2011-10-12,8.738,8.646,8.383,8.697,8.25
2011-10-13,8.725,8.482,8.393,8.681,8.25
2011-10-14,8.784,8.597,8.419,8.722,8.25
2011-10-17,8.757,8.584,8.416,8.719,8.25
2011-10-18,8.748,8.591,8.412,8.734,8.25
2011-10-19,8.775,8.598,8.422,8.745,8.25
2011-10-20,8.79,8.605,8.437,8.771,8.25
2011-10-21,8.82,8.706,8.425,8.759,8.25
2011-10-24,8.817,8.673,8.431,8.779,8.25
2011-10-25,8.763,8.655,8.406,8.755,8.5
2011-10-26,8.763,8.655,8.406,8.755,8.5
2011-10-27,8.763,8.655,8.406,8.755,8.5
2011-10-28,8.852,8.732,8.529,8.836,8.5
2011-10-31,8.879,8.678,8.558,8.842,8.5
2011-11-01,8.947,8.707,8.578,8.845,8.5
2011-11-02,8.904,8.652,8.607,8.823,8.5
2011-11-03,8.901,8.636,8.622,8.792,8.5
2011-11-04,8.968,8.677,8.669,8.829,8.5
2011-11-07,8.968,8.677,8.669,8.829,8.5
2011-11-08,9.034,8.791,8.736,8.866,8.5
2011-11-09,9.061,8.781,8.791,8.885,8.5
2011-11-10,9.061,8.781,8.791,8.885,8.5
2011-11-11,9.054,8.755,8.886,8.941,8.5
2011-11-14,9.037,8.806,8.859,8.905,8.5
2011-11-15,8.97,8.7,8.774,8.842,8.5
2011-11-16,8.977,8.661,8.771,8.834,8.5
2011-11-17,8.838,8.475,8.726,8.779,8.5
2011-11-18,8.856,8.726,8.761,8.8,8.5
2011-11-21,8.837,8.632,8.741,8.808,8.5
2011-11-22,8.844,8.642,8.734,8.818,8.5
2011-11-23,8.812,8.745,8.687,8.786,8.5
2011-11-24,8.793,8.716,8.648,8.774,8.5
2011-11-25,8.811,8.802,8.634,8.805,8.5
2011-11-28,8.827,8.746,8.627,8.77,8.5
2011-11-29,8.825,8.825,8.64,8.768,8.5
2011-11-30,8.738,8.674,8.581,8.729,8.5
2011-12-01,8.697,8.685,8.569,8.684,8.5
2011-12-02,8.647,8.514,8.584,8.612,8.5
2011-12-05,8.577,8.508,8.473,8.548,8.5
2011-12-06,8.577,8.508,8.473,8.548,8.5
2011-12-07,8.594,8.436,8.461,8.472,8.5
2011-12-08,8.519,8.46,8.426,8.422,8.5
2011-12-09,8.533,8.492,8.404,8.465,8.5
2011-12-12,8.446,8.474,8.384,8.423,8.5
2011-12-13,8.403,8.527,8.285,8.396,8.5
2011-12-14,8.491,8.482,8.301,8.446,8.5
2011-12-15,8.486,8.479,8.282,8.456,8.5
2011-12-16,8.379,8.469,8.235,8.368,8.5
2011-12-19,8.329,8.422,8.199,8.333,8.5
2011-12-20,8.276,8.39,8.16,8.316,8.5
2011-12-21,8.34,8.531,8.156,8.277,8.5
2011-12-22,8.333,8.441,8.168,8.289,8.5
2011-12-23,8.365,8.445,8.146,8.329,8.5
2011-12-26,8.49,8.309,8.17,8.404,8.5
2011-12-27,8.476,8.527,8.134,8.414,8.5
2011-12-28,8.478,8.464,8.139,8.387,8.5
2011-12-29,8.536,8.565,8.139,8.417,8.5
2011-12-30,8.56,8.559,8.128,8.468,8.5
2012-01-02,8.409,8.254,8.076,8.403,8.5
2012-01-03,8.357,8.235,8.04,8.351,8.5
2012-01-04,8.364,8.321,8.032,8.339,8.5
2012-01-05,8.328,8.272,8.012,8.317,8.5
2012-01-06,8.219,8.244,7.981,8.285,8.5
2012-01-09,8.201,8.224,7.961,8.255,8.5
2012-01-10,8.228,8.266,7.969,8.275,8.5
2012-01-11,8.232,8.355,7.998,8.26,8.5
2012-01-12,8.251,8.351,7.982,8.273,8.5
2012-01-13,8.192,8.324,7.955,8.251,8.5
2012-01-16,8.222,8.351,7.951,8.246,8.5
2012-01-17,8.218,8.332,7.951,8.259,8.5
2012-01-18,8.19,8.392,7.964,8.216,8.5
2012-01-19,8.169,8.372,7.968,8.194,8.5
2012-01-20,8.181,8.376,7.973,8.201,8.5
2012-01-23,8.17,8.356,7.957,8.198,8.5
2012-01-24,8.355,8.501,8.16,8.288,8.5
2012-01-25,8.31,8.544,8.151,8.288,8.5
2012-01-26,8.31,8.544,8.151,8.288,8.5
2012-01-27,8.354,8.585,8.181,8.311,8.5
2012-01-30,8.284,8.517,8.149,8.311,8.5
2012-01-31,8.267,8.565,8.149,8.276,8.5
2012-02-01,8.143,8.545,8.119,8.218,8.5
2012-02-02,8.131,8.559,8.123,8.206,8.5
2012-02-03,8.164,8.566,8.118,8.213,8.5
2012-02-06,8.183,8.563,8.118,8.21,8.5
2012-02-07,8.188,8.578,8.144,8.233,8.5
2012-02-08,8.232,8.645,8.169,8.258,8.5
2012-02-09,8.272,8.642,8.191,8.296,8.5
2012-02-10,8.194,8.616,8.189,8.266,8.5
2012-02-13,8.209,8.631,8.197,8.269,8.5
2012-02-14,8.18,8.664,8.18,8.261,8.5
2012-02-15,8.197,8.75,8.171,8.258,8.5
2012-02-16,8.197,8.512,8.171,8.258,8.5
2012-02-17,8.185,8.76,8.177,8.266,8.5
2012-02-20,8.188,8.554,8.177,8.266,8.5
2012-02-21,8.173,8.701,8.175,8.281,8.5
2012-02-22,8.222,8.755,8.215,8.297,8.5
2012-02-23,8.196,8.734,8.197,8.297,8.5
2012-02-24,8.226,8.746,8.217,8.315,8.5
2012-02-27,8.229,8.763,8.211,8.335,8.5
2012-02-28,8.212,8.76,8.223,8.333,8.5
2012-02-29,8.199,8.815,8.224,8.33,8.5
2012-03-01,8.237,8.773,8.218,8.345,8.5
2012-03-02,8.224,8.747,8.209,8.335,8.5
2012-03-05,8.228,8.11,8.214,8.33,8.5
2012-03-06,8.232,8.112,8.214,8.346,8.5
2012-03-07,8.241,8.114,8.219,8.344,8.5
2012-03-08,8.242,8.239,8.219,8.344,8.5
2012-03-09,8.281,8.133,8.222,8.367,8.5
2012-03-12,8.294,8.178,8.212,8.385,8.5
2012-03-13,8.321,8.202,8.227,8.406,8.5
2012-03-14,8.281,8.189,8.213,8.398,8.5
2012-03-15,8.36,8.264,8.243,8.442,8.5
2012-03-16,8.422,8.262,8.297,8.489,8.5
2012-03-19,8.416,8.248,8.312,8.497,8.5
2012-03-20,8.411,8.25,8.295,8.492,8.5
2012-03-21,8.391,8.251,8.314,8.487,8.5
2012-03-22,8.376,8.212,8.299,8.483,8.5
2012-03-23,8.384,8.083,8.299,8.483,8.5
2012-03-26,8.472,8.251,8.348,8.506,8.5
2012-03-27,8.502,8.299,8.375,8.519,8.5
2012-03-28,8.62,8.384,8.376,8.561,8.5
2012-03-29,8.606,8.203,8.303,8.577,8.5
2012-03-30,8.572,8.062,8.166,8.578,8.5
2012-04-02,8.588,8.1,8.166,8.578,8.5
2012-04-03,8.736,8.232,8.333,8.654,8.5
2012-04-04,8.688,8.147,8.267,8.64,8.5
2012-04-05,8.693,8.209,8.267,8.64,8.5
2012-04-06,8.693,8.209,8.267,8.64,8.5
2012-04-09,8.626,8.071,8.245,8.632,8.5
2012-04-10,8.591,8.025,8.228,8.627,8.5
2012-04-11,8.545,7.98,8.21,8.612,8.5
2012-04-12,8.439,7.919,8.17,8.538,8.5
2012-04-13,8.468,7.914,8.176,8.531,8.5
2012-04-16,8.455,7.907,8.185,8.507,8.5
2012-04-17,8.341,7.767,8.159,8.418,8.0
2012-04-18,8.359,7.768,8.149,8.392,8.0
2012-04-19,8.409,7.769,8.18,8.392,8.0
2012-04-20,8.543,7.835,8.223,8.432,8.0
2012-04-23,8.568,7.82,8.221,8.451,8.0
2012-04-24,8.567,7.837,8.218,8.454,8.0
2012-04-25,8.628,7.878,8.245,8.394,8.0
2012-04-26,8.655,7.927,8.298,8.446,8.0
2012-04-27,8.647,7.946,8.29,8.447,8.0
2012-04-30,8.671,7.924,8.296,8.421,8.0
2012-05-01,8.675,8.208,8.296,8.421,8.0
2012-05-02,8.635,7.918,8.293,8.347,8.0
2012-05-03,8.619,8.097,8.211,8.345,8.0
2012-05-04,8.63,8.085,8.263,8.356,8.0
2012-05-07,8.69,8.046,8.207,8.361,8.0
2012-05-08,8.541,8.015,8.204,8.34,8.0
2012-05-09,8.561,8.066,8.243,8.367,8.0
2012-05-10,8.562,8.067,8.229,8.362,8.0
2012-05-11,8.565,8.822,8.194,8.376,8.0
2012-05-14,8.518,8.073,8.168,8.352,8.0
2012-05-15,8.495,8.025,8.157,8.352,8.0
2012-05-16,8.517,8.026,8.17,8.35,8.0
2012-05-17,8.495,8.086,8.178,8.352,8.0
2012-05-18,8.525,8.083,8.173,8.337,8.0
2012-05-21,8.542,8.059,8.182,8.345,8.0
2012-05-22,8.52,8.052,8.183,8.343,8.0
2012-05-23,8.513,8.079,8.184,8.34,8.0
2012-05-24,8.497,8.09,8.17,8.343,8.0
2012-05-25,8.509,8.086,8.184,8.36,8.0
2012-05-28,8.512,8.079,8.193,8.341,8.0
2012-05-29,8.518,8.081,8.19,8.342,8.0
2012-05-30,8.523,8.072,8.163,8.342,8.0
2012-05-31,8.377,7.98,8.133,8.288,8.0
2012-06-01,8.369,7.993,8.109,8.273,8.0
2012-06-04,8.342,7.891,8.044,8.223,8.0
2012-06-05,8.332,7.901,8.003,8.212,8.0
2012-06-06,8.371,7.868,7.996,8.232,8.0
2012-06-07,8.347,7.869,7.981,8.202,8.0
2012-06-08,8.354,7.855,7.984,8.205,8.0
2012-06-11,8.329,7.865,7.969,8.205,8.0
2012-06-12,8.294,7.797,7.951,8.149,8.0
2012-06-13,8.292,7.798,7.944,8.134,8.0
2012-06-14,8.326,7.799,7.948,8.167,8.0
2012-06-15,8.336,7.803,7.915,8.172,8.0
2012-06-18,8.428,7.857,8.032,8.254,8.0
2012-06-19,8.388,7.885,8.013,8.251,8.0
2012-06-20,8.388,8.012,8.041,8.249,8.0
2012-06-21,8.343,7.978,8.03,8.222,8.0
2012-06-22,8.346,7.974,8.031,8.215,8.0
2012-06-25,8.329,7.966,8.016,8.186,8.0
2012-06-26,8.343,7.986,8.033,8.156,8.0
2012-06-27,8.355,7.988,8.017,8.161,8.0
2012-06-28,8.364,7.98,8.018,8.159,8.0
2012-06-29,8.38,7.996,8.04,8.162,8.0
2012-07-02,8.383,8.006,8.052,8.187,8.0
2012-07-03,8.178,7.998,8.041,8.18,8.0
2012-07-04,8.159,7.982,8.037,8.148,8.0
2012-07-05,8.175,8.002,8.042,8.145,8.0
2012-07-06,8.154,7.942,8.044,8.153,8.0
2012-07-09,8.148,7.99,8.025,8.161,8.0
2012-07-10,8.151,7.936,8.002,8.171,8.0
2012-07-11,8.142,7.919,7.951,8.133,8.0
2012-07-12,8.104,7.893,7.932,8.108,8.0
2012-07-13,8.096,7.907,7.933,8.098,8.0
2012-07-16,8.049,7.88,7.93,8.066,8.0
2012-07-17,8.09,7.872,7.938,8.039,8.0
2012-07-18,8.066,7.855,7.927,8.058,8.0
2012-07-19,8.085,7.828,7.868,8.061,8.0
2012-07-20,8.075,7.89,7.909,8.051,8.0
2012-07-23,8.066,7.863,7.914,8.018,8.0
2012-07-24,8.07,7.865,7.903,8.038,8.0
2012-07-25,8.101,7.886,7.899,8.043,8.0
2012-07-26,8.113,7.917,7.916,8.05,8.0
2012-07-27,8.119,7.942,7.905,8.063,8.0
2012-07-30,8.148,7.961,7.945,8.07,8.0
2012-07-31,8.245,8.081,8.026,8.185,8.0
2012-08-01,8.23,8.054,8.003,8.168,8.0
2012-08-02,8.219,8.016,7.979,8.163,8.0
2012-08-03,8.256,8.003,7.981,8.18,8.0
2012-08-06,8.222,7.975,8.006,8.175,8.0
2012-08-07,8.149,7.987,8.003,8.125,8.0
2012-08-08,8.138,7.929,8.007,8.127,8.0
2012-08-09,8.141,7.921,8.008,8.127,8.0
2012-08-10,8.164,7.927,8.014,8.132,8.0
2012-08-13,8.204,7.929,8.011,8.162,8.0
2012-08-14,8.219,7.923,8.008,8.177,8.0
2012-08-15,8.221,7.994,8.008,8.177,8.0
2012-08-16,8.265,7.976,8.046,8.208,8.0
2012-08-17,8.237,7.892,7.991,8.198,8.0
2012-08-20,8.237,8.026,7.991,8.198,8.0
2012-08-21,8.245,7.925,8.021,8.21,8.0
2012-08-22,8.221,7.906,8.017,8.19,8.0
2012-08-23,8.228,7.867,8.006,8.213,8.0
2012-08-24,8.207,7.893,7.996,8.198,8.0
2012-08-27,8.186,7.895,8.0,8.182,8.0
2012-08-28,8.174,7.897,8.001,8.18,8.0
2012-08-29,8.177,7.899,8.002,8.182,8.0
2012-08-30,8.194,7.889,7.998,8.193,8.0
2012-08-31,8.241,7.895,8.004,8.231,8.0
2012-09-03,8.215,7.886,8.005,8.213,8.0
2012-09-04,8.212,7.887,8.001,8.203,8.0
2012-09-05,8.179,7.888,7.998,8.167,8.0
2012-09-06,8.159,7.89,7.995,8.162,8.0
2012-09-07,8.2,7.883,8.001,8.211,8.0
2012-09-10,8.177,7.884,7.993,8.19,8.0
2012-09-11,8.183,7.874,7.994,8.198,8.0
2012-09-12,8.198,7.898,8.007,8.208,8.0
2012-09-13,8.174,7.888,7.996,8.18,8.0
2012-09-14,8.177,7.892,8.002,8.198,8.0
2012-09-17,8.18,7.882,8.003,8.191,8.0
2012-09-18,8.165,7.885,8.0,8.18,8.0
2012-09-19,8.168,7.997,8.0,8.18,8.0
2012-09-20,8.16,7.886,8.005,8.168,8.0
2012-09-21,8.165,7.891,8.003,8.168,8.0
2012-09-24,8.155,7.892,8.004,8.17,8.0
2012-09-25,8.168,7.905,8.013,8.194,8.0
2012-09-26,8.168,7.895,8.01,8.191,8.0
2012-09-27,8.162,7.897,8.015,8.181,8.0
2012-09-28,8.149,7.89,8.009,8.181,8.0
2012-10-01,8.161,7.892,8.019,8.173,8.0
2012-10-02,8.161,8.008,8.019,8.173,8.0
